id_label,audio,folder,label,human_label,labels,human_labels,danger_level,split,dataset_source,duration,sample_rate,channels,bit_depth,bit_velocity,siz,date_modification,environment,emergency
502,03-01-06-02-01-01-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,390.5234375,1778097352.4119735,interior,True
503,03-01-06-02-01-01-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,414.90625,1778097352.8553503,interior,True
504,03-01-06-02-01-02-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.2375625,48000,Mono,16,,455.845703125,1778097342.4122546,interior,True
505,03-01-06-02-01-02-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.636979166666667,48000,Mono,16,,400.513671875,1778097342.7885056,interior,True
506,03-01-06-02-01-02-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9038958333333333,48000,Mono,16,,414.49609375,1778097343.2310011,interior,True
507,03-01-06-02-01-02-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.403395833333333,48000,Mono,16,,375.150390625,1778097343.6728377,interior,True
508,03-01-06-02-01-02-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,382.96484375,1778097344.0847518,interior,True
509,03-01-06-02-01-02-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,384.095703125,1778097344.511909,interior,True
510,03-01-06-02-01-02-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,372.38671875,1778097345.0062547,interior,True
511,03-01-06-02-01-02-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9038958333333333,48000,Mono,16,,401.67578125,1778097345.478568,interior,True
512,03-01-06-02-01-02-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2699375,48000,Mono,16,,352.71484375,1778097345.904375,interior,True
513,03-01-06-02-01-02-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.703708333333333,48000,Mono,16,,405.798828125,1778097346.381673,interior,True
514,03-01-06-02-01-02-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,346.421875,1778097346.8396382,interior,True
515,03-01-06-02-01-02-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.703708333333333,48000,Mono,16,,393.486328125,1778097347.315017,interior,True
516,03-01-06-02-01-02-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2699375,48000,Mono,16,,354.7578125,1778097347.7582884,interior,True
517,03-01-06-02-01-02-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.403395833333333,48000,Mono,16,,378.603515625,1778097348.2006369,interior,True
518,03-01-06-02-01-02-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4701458333333335,48000,Mono,16,,374.533203125,1778097348.644189,interior,True
519,03-01-06-02-01-02-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,408.93359375,1778097349.102664,interior,True
520,03-01-06-02-01-02-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,399.03125,1778097349.5838034,interior,True
521,03-01-06-02-01-02-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.170833333333333,48000,Mono,16,,449.46875,1778097350.0535712,interior,True
522,03-01-06-02-01-02-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.371020833333334,48000,Mono,16,,456.775390625,1778097350.5121374,interior,True
523,03-01-06-02-01-02-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.170833333333333,48000,Mono,16,,449.572265625,1778097351.002237,interior,True
524,03-01-06-02-01-02-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,417.662109375,1778097351.4939415,interior,True
525,03-01-06-02-01-02-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,391.798828125,1778097351.9692032,interior,True
526,03-01-06-02-01-02-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,378.017578125,1778097352.418111,interior,True
527,03-01-06-02-01-02-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.070729166666666,48000,Mono,16,,436.802734375,1778097352.871145,interior,True
528,03-01-06-02-02-01-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.970625,48000,Mono,16,,430.830078125,1778097342.4181442,interior,True
529,03-01-06-02-02-01-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,397.384765625,1778097342.795479,interior,True
530,03-01-06-02-02-01-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3033125,48000,Mono,16,,358.19140625,1778097343.2351394,interior,True
531,03-01-06-02-02-01-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,393.919921875,1778097343.6906142,interior,True
532,03-01-06-02-02-01-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,351.68359375,1778097344.0847518,interior,True
533,03-01-06-02-02-01-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,396.607421875,1778097344.5177686,interior,True
534,03-01-06-02-02-01-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.403395833333333,48000,Mono,16,,367.345703125,1778097345.0134575,interior,True
535,03-01-06-02-02-01-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8705208333333334,48000,Mono,16,,399.10546875,1778097345.478568,interior,True
536,03-01-06-02-02-01-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,349.5859375,1778097345.9205184,interior,True
537,03-01-06-02-02-01-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8037916666666667,48000,Mono,16,,415.181640625,1778097346.3957193,interior,True
538,03-01-06-02-02-01-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.06975,48000,Mono,16,,333.91015625,1778097346.8396382,interior,True
539,03-01-06-02-02-01-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4701458333333335,48000,Mono,16,,371.591796875,1778097347.3306684,interior,True
540,03-01-06-02-02-01-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,376.654296875,1778097347.7741234,interior,True
541,03-01-06-02-02-01-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,388.013671875,1778097348.2164252,interior,True
542,03-01-06-02-02-01-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.3700208333333332,48000,Mono,16,,365.146484375,1778097348.644189,interior,True
543,03-01-06-02-02-01-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5368541666666666,48000,Mono,16,,390.1640625,1778097349.118306,interior,True
544,03-01-06-02-02-01-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,392.76953125,1778097349.593475,interior,True
545,03-01-06-02-02-01-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8038125,48000,Mono,16,,415.060546875,1778097350.0612094,interior,True
546,03-01-06-02-02-01-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,381.703125,1778097350.5337422,interior,True
547,03-01-06-02-02-01-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8705416666666665,48000,Mono,16,,420.30078125,1778097351.002237,interior,True
548,03-01-06-02-02-01-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7704375,48000,Mono,16,,411.40234375,1778097351.4939415,interior,True
549,03-01-06-02-02-01-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,401.1953125,1778097351.9692032,interior,True
550,03-01-06-02-02-01-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.57025,48000,Mono,16,,390.53515625,1778097352.4279075,interior,True
551,03-01-06-02-02-01-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6035833333333334,48000,Mono,16,,393.0078125,1778097352.871145,interior,True
552,03-01-06-02-02-02-01.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9039166666666665,48000,Mono,16,,424.576171875,1778097342.4273198,interior,True
553,03-01-06-02-02-02-02.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,397.390625,1778097342.8012156,interior,True
554,03-01-06-02-02-02-03.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.703125,1778097343.2493715,interior,True
555,03-01-06-02-02-02-04.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5702291666666666,48000,Mono,16,,390.791015625,1778097343.6954176,interior,True
556,03-01-06-02-02-02-05.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.1031041666666668,48000,Mono,16,,339.171875,1778097344.0847518,interior,True
557,03-01-06-02-02-02-06.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.7370625,48000,Mono,16,,396.607421875,1778097344.5276244,interior,True
558,03-01-06-02-02-02-07.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,376.7265625,1778097345.0202625,interior,True
559,03-01-06-02-02-02-08.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9372708333333333,48000,Mono,16,,405.36328125,1778097345.4916642,interior,True
560,03-01-06-02-02-02-09.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2365625,48000,Mono,16,,349.5859375,1778097345.9205184,interior,True
561,03-01-06-02-02-02-10.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8705416666666665,48000,Mono,16,,421.439453125,1778097346.3957193,interior,True
562,03-01-06-02-02-02-11.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.136458333333333,48000,Mono,16,,340.1640625,1778097346.855517,interior,True
563,03-01-06-02-02-02-12.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6703333333333332,48000,Mono,16,,390.359375,1778097347.3306684,interior,True
564,03-01-06-02-02-02-13.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.2032083333333334,48000,Mono,16,,348.501953125,1778097347.7741234,interior,True
565,03-01-06-02-02-02-14.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.470125,48000,Mono,16,,384.884765625,1778097348.2206452,interior,True
566,03-01-06-02-02-02-15.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,377.66015625,1778097348.6598644,interior,True
567,03-01-06-02-02-02-16.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.5035,48000,Mono,16,,387.037109375,1778097349.118306,interior,True
568,03-01-06-02-02-02-17.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,408.412109375,1778097349.5984085,interior,True
569,03-01-06-02-02-02-18.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8037916666666667,48000,Mono,16,,415.05859375,1778097350.069512,interior,True
570,03-01-06-02-02-02-19.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,4.037354166666667,48000,Mono,16,,425.49609375,1778097350.543553,interior,True
571,03-01-06-02-02-02-20.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.9039166666666665,48000,Mono,16,,424.548828125,1778097351.0181503,interior,True
572,03-01-06-02-02-02-21.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6369583333333333,48000,Mono,16,,398.888671875,1778097351.4939415,interior,True
573,03-01-06-02-02-02-22.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.6036041666666665,48000,Mono,16,,394.939453125,1778097351.984521,interior,True
574,03-01-06-02-02-02-23.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.536875,48000,Mono,16,,387.40625,1778097352.4279075,interior,True
575,03-01-06-02-02-02-24.wav,fearful,yell,yell,yell,yell,2,train,RAVDESS,3.8371666666666666,48000,Mono,16,,414.90625,1778097352.8867772,interior,True
576,03-01-08-01-01-01-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,377.62890625,1778097342.484378,interior,False
577,03-01-08-01-01-01-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,391.13671875,1778097342.8518114,interior,False
578,03-01-08-01-01-01-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,351.931640625,1778097343.3308437,interior,False
579,03-01-08-01-01-01-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365833333333334,48000,Mono,16,,359.49609375,1778097343.7559378,interior,False
580,03-01-08-01-01-01-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,398.607421875,1778097344.1560228,interior,False
581,03-01-08-01-01-01-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,349.740234375,1778097344.574819,interior,False
582,03-01-08-01-01-01-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.470125,48000,Mono,16,,373.59375,1778097345.096428,interior,False
583,03-01-08-01-01-01-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.703708333333333,48000,Mono,16,,383.462890625,1778097345.5555096,interior,False
584,03-01-08-01-01-01-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,333.94921875,1778097345.999783,interior,False
585,03-01-08-01-01-01-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,361.98828125,1778097346.4757185,interior,False
586,03-01-08-01-01-01-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,333.8984375,1778097346.9349675,interior,False
587,03-01-08-01-01-01-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,377.849609375,1778097347.4096644,interior,False
588,03-01-08-01-01-01-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,367.26953125,1778097347.8375595,interior,False
589,03-01-08-01-01-01-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.636979166666667,48000,Mono,16,,400.533203125,1778097348.2955744,interior,False
590,03-01-08-01-01-01-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.636979166666667,48000,Mono,16,,390.16796875,1778097348.722858,interior,False
591,03-01-08-01-01-01-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,390.1640625,1778097349.201815,interior,False
592,03-01-08-01-01-01-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.403395833333333,48000,Mono,16,,367.673828125,1778097349.6723263,interior,False
593,03-01-08-01-01-01-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3700208333333332,48000,Mono,16,,374.396484375,1778097350.1390884,interior,False
594,03-01-08-01-01-01-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7370625,48000,Mono,16,,397.345703125,1778097350.6227677,interior,False
595,03-01-08-01-01-01-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365833333333334,48000,Mono,16,,361.986328125,1778097351.080932,interior,False
596,03-01-08-01-01-01-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,386.357421875,1778097351.5737178,interior,False
597,03-01-08-01-01-01-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,388.6640625,1778097352.0532093,interior,False
598,03-01-08-01-01-01-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699375,48000,Mono,16,,362.380859375,1778097352.4931955,interior,False
599,03-01-08-01-01-01-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3033125,48000,Mono,16,,364.84375,1778097352.9506533,interior,False
600,03-01-08-01-01-02-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699166666666666,48000,Mono,16,,365.119140625,1778097342.4892206,interior,False
601,03-01-08-01-01-02-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,391.13671875,1778097342.8635697,interior,False
602,03-01-08-01-01-02-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.370041666666667,48000,Mono,16,,364.447265625,1778097343.3308437,interior,False
603,03-01-08-01-01-02-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,368.8828125,1778097343.7559378,interior,False
604,03-01-08-01-01-02-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6703333333333332,48000,Mono,16,,392.3515625,1778097344.165473,interior,False
605,03-01-08-01-01-02-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,349.740234375,1778097344.5909035,interior,False
606,03-01-08-01-01-02-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,379.8515625,1778097345.103299,interior,False
607,03-01-08-01-01-02-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.8037916666666667,48000,Mono,16,,392.845703125,1778097345.571237,interior,False
608,03-01-08-01-01-02-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3366666666666664,48000,Mono,16,,358.974609375,1778097345.999783,interior,False
609,03-01-08-01-01-02-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4034166666666668,48000,Mono,16,,377.630859375,1778097346.4905477,interior,False
610,03-01-08-01-01-02-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.136458333333333,48000,Mono,16,,340.16796875,1778097346.950656,interior,False
611,03-01-08-01-01-02-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,387.232421875,1778097347.4168699,interior,False
612,03-01-08-01-01-02-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.136458333333333,48000,Mono,16,,342.267578125,1778097347.8534732,interior,False
613,03-01-08-01-01-02-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.57025,48000,Mono,16,,394.171875,1778097348.2955744,interior,False
614,03-01-08-01-01-02-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,371.404296875,1778097348.7389207,interior,False
615,03-01-08-01-01-02-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.43675,48000,Mono,16,,380.78515625,1778097349.2063704,interior,False
616,03-01-08-01-01-02-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,389.640625,1778097349.6880293,interior,False
617,03-01-08-01-01-02-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,386.91015625,1778097350.1483445,interior,False
618,03-01-08-01-01-02-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5368541666666666,48000,Mono,16,,378.576171875,1778097350.6227677,interior,False
619,03-01-08-01-01-02-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.57025,48000,Mono,16,,393.267578125,1778097351.0970354,interior,False
620,03-01-08-01-01-02-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.470125,48000,Mono,16,,383.228515625,1778097351.5737178,interior,False
621,03-01-08-01-01-02-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,391.791015625,1778097352.0633464,interior,False
622,03-01-08-01-01-02-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2365625,48000,Mono,16,,359.251953125,1778097352.4931955,interior,False
623,03-01-08-01-01-02-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4701458333333335,48000,Mono,16,,380.498046875,1778097352.9663332,interior,False
624,03-01-08-01-02-01-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,390.03125,1778097342.4892206,interior,False
625,03-01-08-01-02-01-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6036041666666665,48000,Mono,16,,397.392578125,1778097342.867591,interior,False
626,03-01-08-01-02-01-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2032083333333334,48000,Mono,16,,348.8046875,1778097343.342567,interior,False
627,03-01-08-01-02-01-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6369583333333333,48000,Mono,16,,397.03515625,1778097343.7675939,interior,False
628,03-01-08-01-02-01-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.069729166666667,48000,Mono,16,,336.044921875,1778097344.1706681,interior,False
629,03-01-08-01-02-01-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2032083333333334,48000,Mono,16,,346.61328125,1778097344.5909035,interior,False
630,03-01-08-01-02-01-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.466796875,1778097345.110303,interior,False
631,03-01-08-01-02-01-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7704375,48000,Mono,16,,389.71875,1778097345.574783,interior,False
632,03-01-08-01-02-01-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,368.35546875,1778097345.999783,interior,False
633,03-01-08-01-02-01-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,387.00390625,1778097346.4905477,interior,False
634,03-01-08-01-02-01-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.1698333333333335,48000,Mono,16,,343.296875,1778097346.950656,interior,False
635,03-01-08-01-02-01-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,374.720703125,1778097347.4255583,interior,False
636,03-01-08-01-02-01-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.1364791666666667,48000,Mono,16,,342.26953125,1778097347.8534732,interior,False
637,03-01-08-01-02-01-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2032083333333334,48000,Mono,16,,359.861328125,1778097348.3114996,interior,False
638,03-01-08-01-02-01-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.703708333333333,48000,Mono,16,,396.4296875,1778097348.7389207,interior,False
639,03-01-08-01-02-01-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,387.03515625,1778097349.2130704,interior,False
640,03-01-08-01-02-01-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.370041666666667,48000,Mono,16,,364.625,1778097349.6880293,interior,False
641,03-01-08-01-02-01-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,386.91015625,1778097350.1516683,interior,False
642,03-01-08-01-02-01-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,4.1040833333333335,48000,Mono,16,,431.75390625,1778097350.6385393,interior,False
643,03-01-08-01-02-01-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.1364791666666667,48000,Mono,16,,352.6015625,1778097351.0970354,interior,False
644,03-01-08-01-02-01-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4701458333333335,48000,Mono,16,,383.23046875,1778097351.5894017,interior,False
645,03-01-08-01-02-01-22.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,379.275390625,1778097352.0633464,interior,False
646,03-01-08-01-02-01-23.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,365.5078125,1778097352.5073066,interior,False
647,03-01-08-01-02-01-24.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.370041666666667,48000,Mono,16,,371.099609375,1778097352.982039,interior,False
648,03-01-08-01-02-02-01.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2699166666666666,48000,Stereo,16,,671.66015625,1778097342.503199,interior,False
649,03-01-08-01-02-02-02.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,391.13671875,1778097342.867591,interior,False
650,03-01-08-01-02-02-03.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,383.212890625,1778097343.342567,interior,False
651,03-01-08-01-02-02-04.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.43675,48000,Mono,16,,378.263671875,1778097343.7749841,interior,False
652,03-01-08-01-02-02-05.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.7036875,48000,Mono,16,,395.478515625,1778097344.1706681,interior,False
653,03-01-08-01-02-02-06.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.136458333333333,48000,Mono,16,,340.35546875,1778097344.6066236,interior,False
654,03-01-08-01-02-02-07.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.466796875,1778097345.1171706,interior,False
655,03-01-08-01-02-02-08.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.536875,48000,Mono,16,,368.48828125,1778097345.5823078,interior,False
656,03-01-08-01-02-02-09.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.43675,48000,Mono,16,,368.357421875,1778097346.0159404,interior,False
657,03-01-08-01-02-02-10.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.470125,48000,Mono,16,,383.884765625,1778097346.4905477,interior,False
658,03-01-08-01-02-02-11.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,2.969625,48000,Mono,16,,324.52734375,1778097346.9664223,interior,False
659,03-01-08-01-02-02-12.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.6036041666666665,48000,Mono,16,,384.10546875,1778097347.4255583,interior,False
660,03-01-08-01-02-02-13.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.036375,48000,Mono,16,,332.884765625,1778097347.8691652,interior,False
661,03-01-08-01-02-02-14.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.3032916666666665,48000,Mono,16,,369.25,1778097348.3114996,interior,False
662,03-01-08-01-02-02-15.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.370041666666667,48000,Mono,16,,365.1484375,1778097348.7549973,interior,False
663,03-01-08-01-02-02-16.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,380.787109375,1778097349.2130704,interior,False
664,03-01-08-01-02-02-17.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.4367708333333336,48000,Mono,16,,370.880859375,1778097349.703799,interior,False
665,03-01-08-01-02-02-18.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5035,48000,Mono,16,,386.91015625,1778097350.1516683,interior,False
666,03-01-08-01-02-02-19.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.06975,48000,Mono,16,,334.78515625,1778097350.6542802,interior,False
667,03-01-08-01-02-02-20.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.2031875,48000,Mono,16,,358.85546875,1778097351.1129265,interior,False
668,03-01-08-01-02-02-21.wav,surprised,voice,voice,voice,voice,0,train,RAVDESS,3.5702291666666666,48000,Mono,16,,392.61328125,1778097351.5894017,interior,False
