	filename	event_label	onset	offset
43085	8457.wav	Cat	4.315642	5.2530694
43086	8457.wav	CarHorn	6.241552	6.8809505
43087	8457.wav	Ambulance	6.6648273	8.238534
43088	8457.wav	Ambulance	8.44874	10.0
43089	12986.wav	Truck	0.31264248	5.255374
43090	12986.wav	Police	5.623588	10.0
43091	12986.wav	WarningBeeps	7.36957	9.02918
43092	12986.wav	Cough	7.5374455	7.7602415
43093	12986.wav	TrainHorn	7.662198	10.0
43094	7404.wav	RingTone	2.3732686	10.0
43095	7404.wav	Airplane	3.9757292	8.291881
43096	7404.wav	MicrophoneNoise	6.360524	10.0
43097	13503.wav	Cough	5.477692	5.769423
43098	13503.wav	TruckHorn	7.6661196	10.0
43099	2635.wav	Drink	1.3765026	2.1380558
43100	2635.wav	Dog	5.3403907	6.875077
43101	2635.wav	Ambulance	5.4185753	7.2321286
43102	8730.wav	Police	4.996037	7.1459866
43103	8730.wav	Cat	7.4061427	8.243804
43104	8730.wav	Scream	7.8643923	10.0
43105	11684.wav	Thunder	0.9374874	10.0
43106	11684.wav	Cry	4.1031847	10.0
43107	11684.wav	Yawn	4.3365793	7.8528323
43108	9712.wav	Helicopter	3.1465294	9.658968
43109	9712.wav	TrainHorn	3.3130708	7.5885487
43110	9712.wav	Ignition	8.979545	10.0
43111	9712.wav	Cat	9.162265	9.70753
43112	10426.wav	TruckHorn	2.1130073	4.371783
43113	10426.wav	Cry	2.9980028	10.0
43114	10426.wav	Door	5.6535373	6.1936193
43115	10426.wav	Dog	7.0427647	7.396865
43116	3251.wav	Notifications	5.1426263	5.210998
43117	3251.wav	Dog	5.5476556	5.7910233
43118	3251.wav	RingTone	7.169354	8.02589
43119	3251.wav	TrainHorn	7.593733	9.673613
43120	11293.wav	Rain	1.9209236	10.0
43121	11293.wav	Dog	3.494789	4.609958
43122	11293.wav	Cry	4.130728	10.0
43123	2782.wav	Cry	2.273947	9.464263
43124	2782.wav	Cry	2.5777764	10.0
43125	2782.wav	Laughter	7.952183	10.0
43126	13665.wav	Cry	1.7396497	7.937572
43127	13665.wav	RingTone	2.1313539	4.04047
43128	13665.wav	Ignition	2.6985981	4.539147
43129	9201.wav	Yawn	1.8660047	2.7909932
43130	9201.wav	Speech	2.7330375	10.0
43131	9201.wav	Dog	5.1415877	5.3085732
43132	9201.wav	Door	5.2590523	5.80213
43133	9201.wav	Laughter	7.781322	10.0
43134	14365.wav	Notifications	1.8938502	2.5188808
43135	14365.wav	Door	3.2368677	3.5780592
43136	14365.wav	Wiper	4.7885027	10.0
43137	14365.wav	TrainHorn	5.356882	10.0
43138	14365.wav	TruckHorn	7.658377	10.0
43139	12338.wav	Firefighters	4.441054	10.0
43140	12338.wav	Dog	4.691588	7.252531
43141	12338.wav	Dog	5.1374207	8.7656765
43142	12338.wav	CarHorn	5.9542704	7.051931
43143	12338.wav	Vibrating	9.275545	10.0
43144	14203.wav	Notifications	3.5831163	7.0649548
43145	14203.wav	Train	4.301576	5.5761485
43146	14203.wav	Police	4.448615	8.525015
43147	5393.wav	Speech	0.0	10.0
43148	5393.wav	Motorcyle	3.029238	10.0
43149	5393.wav	Ambulance	3.2807665	10.0
43150	5393.wav	Sneeze	5.425414	5.9189296
43151	4374.wav	Train	0.49653903	3.0025628
43152	4374.wav	Cat	3.1344697	3.384999
43153	9549.wav	Cry	2.1651428	10.0
43154	9549.wav	Wiper	2.5750575	10.0
43155	5461.wav	TruckHorn	1.3807305	3.5129654
43156	5461.wav	Firefighters	1.8349891	10.0
43157	5461.wav	Drink	3.70726	3.992242
43158	5461.wav	Ambulance	5.3904653	10.0
43159	5461.wav	Dog	8.539693	9.720027
43160	3442.wav	Hail	1.1319036	7.0739512
43161	3442.wav	Dog	2.342195	2.5103667
43162	5894.wav	Hail	1.6970123	8.898142
43163	5894.wav	RingTone	3.9699342	5.269771
43164	5894.wav	Window	7.0333476	10.0
43165	5894.wav	Notifications	7.257563	7.7596726
43166	13567.wav	Sneeze	4.3958626	5.301647
43167	13567.wav	Cat	7.7022705	9.606293
43168	13214.wav	Dog	2.5387907	3.4417815
43169	13214.wav	Cry	6.077699	8.973792
43170	13214.wav	ManipulatingObjects	6.4193287	7.4831347
43171	6180.wav	Cat	1.5733176	2.489052
43172	6180.wav	BoatHorn	6.1095123	8.023652
43173	6180.wav	Yawn	6.9260545	10.0
43174	12670.wav	Ambulance	1.1706398	7.5219955
43175	12670.wav	CarHorn	4.574996	9.245726
43176	12670.wav	Firefighters	5.7273593	9.235651
43177	12670.wav	Sneeze	8.348221	8.734258
43178	12042.wav	CarHorn	2.2690487	5.523
43179	12042.wav	Ambulance	4.3165507	8.462394
43180	12042.wav	Yawn	5.32654	8.752026
43181	12042.wav	Motorcyle	7.3114066	10.0
43182	13307.wav	TrainHorn	3.0126307	5.2523217
43183	13307.wav	Crash	3.4487007	4.583517
43184	13307.wav	Scream	5.242563	6.637851
43185	13307.wav	Cat	9.315843	10.0
43186	13967.wav	Police	0.0	10.0
43187	13967.wav	Truck	0.0043902555	7.8754773
43188	13967.wav	Cat	2.4065816	3.5514803
43189	13967.wav	TruckHorn	4.9533405	7.078021
43190	12916.wav	Yawn	6.0628886	6.7848263
43191	12916.wav	Speech	6.116215	7.3838053
43192	4696.wav	Yawn	1.1516944	3.3118577
43193	4696.wav	Cry	4.739895	6.4812574
43194	4696.wav	TruckHorn	7.7617645	10.0
43195	4045.wav	TrainHorn	0.6427622	3.8980675
43196	4045.wav	Police	2.032212	10.0
43197	4045.wav	Motorcyle	2.118139	10.0
43198	4045.wav	WarningBeeps	3.0068464	5.0687156
43199	14546.wav	Crash	1.1542792	2.397777
43200	14546.wav	Speech	2.7241821	4.2177405
43201	14546.wav	CarHorn	3.8655672	5.2021728
43202	14546.wav	Notifications	5.515792	6.27201
43203	6673.wav	Truck	2.3629375	4.9035516
43204	6673.wav	CarHorn	2.8151147	5.9546075
43205	6673.wav	Vibrating	5.098839	6.431913
43206	6723.wav	MicrophoneNoise	1.0975796	2.278149
43207	6723.wav	Firefighters	3.0474157	10.0
43208	6723.wav	Hail	4.319733	10.0
43209	6723.wav	Cough	5.73653	6.8211317
43210	3075.wav	CarHorn	1.4408951	3.1598175
43211	3075.wav	Hail	1.6914916	8.285242
43212	3075.wav	Helicopter	2.646636	4.739529
43213	3075.wav	Cry	3.6743622	10.0
43214	3075.wav	Speech	9.880743	10.0
43215	3034.wav	BoatHorn	0.5747662	4.053796
43216	3034.wav	Notifications	1.5073076	8.106978
43217	3034.wav	TruckHorn	7.2266083	8.935511
43218	3034.wav	Cat	7.2456203	8.671662
43219	14782.wav	Sing	0.0	10.0
43220	14782.wav	TrainHorn	1.6268789	10.0
43221	14782.wav	BoatHorn	5.484472	10.0
43222	14782.wav	Music	8.572117	10.0
43223	14908.wav	Cry	0.146535	6.3589587
43224	14908.wav	Thunder	3.7152781	10.0
43225	14908.wav	Firefighters	4.9910603	7.168434
43226	14908.wav	ManipulatingObjects	7.391306	10.0
43227	14908.wav	Notifications	7.611949	8.173135
43228	14943.wav	Cat	0.14829992	1.4888192
43229	14943.wav	Ambulance	2.2488184	6.214417
43230	14943.wav	Music	2.7279093	9.075488
43231	4279.wav	Dog	0.14203738	0.6745304
43232	4279.wav	TruckHorn	1.5578511	3.4729772
43233	4279.wav	TrainHorn	7.695681	9.728271
43234	4279.wav	Vibrating	7.949726	9.350506
43235	10713.wav	Cry	0.5239974	4.7247586
43236	10713.wav	Police	5.147487	6.656993
43237	10713.wav	Notifications	7.9317927	8.424244
43238	8128.wav	Laughter	0.7880393	3.770384
43239	8128.wav	Car	3.525863	6.000222
43240	8128.wav	Notifications	6.674505	10.0
43241	7751.wav	MicrophoneNoise	5.971231	7.4507313
43242	7751.wav	Speech	6.1154447	8.53574
43243	9947.wav	Firefighters	1.0002396	6.5515695
43244	9947.wav	Crash	1.0150185	2.3029158
43245	9947.wav	Sneeze	1.2136552	1.7650207
43246	4834.wav	Cry	2.5510683	9.704597
43247	4834.wav	Ignition	6.218118	8.058116
43248	4834.wav	Cough	7.3388996	10.0
43249	12851.wav	Ambulance	2.0699291	3.5034184
43250	12851.wav	TruckHorn	2.3449965	4.3961225
43251	12851.wav	BoatHorn	4.053767	8.175927
43252	12851.wav	Yawn	4.8741393	5.7378635
43253	3130.wav	CarHorn	0.29421347	0.4885681
43254	3130.wav	CarHorn	1.4214802	1.7417
43255	3130.wav	Crash	7.2356277	9.8770275
43256	3130.wav	Vibrating	8.049594	10.0
43257	9229.wav	Cat	3.0916772	3.725652
43258	9229.wav	TruckHorn	6.41621	8.417719
43259	9229.wav	BoatHorn	8.430859	10.0
43260	9229.wav	Dog	8.863368	9.679563
43261	11174.wav	BoatHorn	3.7217271	10.0
43262	11174.wav	RingTone	7.500517	10.0
43263	5752.wav	BoatHorn	1.8346602	8.042249
43264	5752.wav	Ignition	5.362289	9.124376
43265	5752.wav	TruckHorn	6.0390325	7.829664
43266	5752.wav	BoatHorn	6.4846616	10.0
43267	5752.wav	Yawn	8.549792	9.40804
43268	1799.wav	Sneeze	0.35322538	0.9538194
43269	1799.wav	Laughter	7.6773486	8.533158
43270	8092.wav	BoatHorn	1.108132	9.322254
43271	8092.wav	TruckHorn	2.0554287	4.28425
43272	13368.wav	Cat	0.122046955	1.0463771
43273	13368.wav	Cough	5.958877	7.347833
43274	7883.wav	Firefighters	0.22281937	10.0
43275	7883.wav	Motorcyle	4.71089	9.314976
43276	7883.wav	Notifications	4.861356	5.572045
43277	10901.wav	Sneeze	0.21707985	0.99748886
43278	10901.wav	Drink	2.3490682	2.6458843
43279	10901.wav	Helicopter	2.6314456	4.8231993
43280	10901.wav	Dog	5.6136365	5.9250636
43281	1534.wav	Hail	1.2918514	3.6211178
43282	1534.wav	Cough	2.3227475	2.6954353
43283	1534.wav	TrainHorn	6.7050433	10.0
43284	11452.wav	Thunder	0.65370196	1.8894936
43285	11452.wav	Notifications	1.3533608	1.6828309
43286	11452.wav	Dog	3.6741645	4.6287503
43287	11452.wav	Police	4.8217783	10.0
43288	11452.wav	Helicopter	8.189665	9.916462
43289	4174.wav	TruckHorn	1.714278	3.9842207
43290	4174.wav	Firefighters	3.4357162	6.484796
43291	6737.wav	Cough	0.61635864	1.8084965
43292	6737.wav	Rain	3.5330176	8.271822
43293	6737.wav	Yawn	3.932375	5.21049
43294	6737.wav	Dog	4.177812	4.7028003
43295	6737.wav	Cough	6.0070367	7.4799476
43296	4286.wav	Sing	0.6829618	10.0
43297	4286.wav	Speech	3.1809754	5.5629177
43298	4286.wav	Motorcyle	3.4453862	9.14778
43299	4286.wav	Sneeze	9.595694	10.0
43300	8315.wav	Police	0.0	10.0
43301	8315.wav	Sneeze	3.8446894	4.652037
43302	8315.wav	CarHorn	4.6384053	5.0214734
43303	12656.wav	Vibrating	5.5804734	7.2919354
43304	12656.wav	TruckHorn	7.0068126	8.905585
43305	6157.wav	Vibrating	0.6460913	1.3074982
43306	6157.wav	CarHorn	1.4147806	1.6079617
43307	6157.wav	TrainHorn	2.0436769	10.0
43308	6157.wav	RingTone	2.6076856	5.889022
43309	5241.wav	MicrophoneNoise	0.6136447	10.0
43310	5241.wav	Sneeze	3.943665	4.543038
43311	5241.wav	Yawn	5.011746	10.0
43312	14613.wav	Helicopter	1.6062648	3.4673626
43313	14613.wav	Ambulance	4.1999216	10.0
43314	14613.wav	BoatHorn	5.681085	7.832632
43315	8871.wav	Door	2.3013246	2.8460534
43316	8871.wav	Rain	5.038851	10.0
43317	8871.wav	BoatHorn	8.924157	10.0
43318	12577.wav	Sneeze	0.44882968	0.8024819
43319	12577.wav	Drink	4.662931	5.395597
43320	12577.wav	Vibrating	6.4188533	6.900302
43321	12577.wav	BoatHorn	6.634575	9.618087
43322	12577.wav	Car	7.292634	9.306137
43323	8684.wav	Vibrating	0.07489803	0.80024505
43324	8684.wav	WarningBeeps	4.0221	8.391022
43325	7810.wav	Speech	3.1386344	10.0
43326	7810.wav	Yawn	5.1187735	6.221628
43327	7810.wav	Firefighters	5.167309	10.0
43328	7810.wav	Yawn	7.87912	9.468425
43329	10447.wav	Sneeze	0.7199542	1.1600294
43330	10447.wav	Hail	2.7024198	4.0424833
43331	10447.wav	Firefighters	3.3484807	10.0
43332	10447.wav	BoatHorn	4.264442	7.3367605
43333	2661.wav	Car	1.1789914	7.7416267
43334	2661.wav	Cat	2.8321288	9.729093
43335	2661.wav	Speech	8.319398	10.0
43336	7694.wav	BoatHorn	0.77404445	8.044774
43337	7694.wav	Speech	6.2619953	7.2375436
43338	7694.wav	MicrophoneNoise	6.9422255	7.6677303
43339	5743.wav	Cat	1.0902772	1.7165692
43340	5743.wav	Vibrating	2.9607415	4.6388483
43341	5743.wav	Vibrating	8.574319	10.0
43342	5743.wav	Speech	9.23286	9.775088
43343	10163.wav	Ambulance	0.57565457	3.4949572
43344	10163.wav	Cry	2.433645	10.0
43345	10163.wav	Police	5.0936985	7.0865765
43346	10163.wav	TruckHorn	6.165784	7.4924965
43347	5986.wav	Firefighters	0.0	10.0
43348	5986.wav	Sneeze	3.3347602	4.1644897
43349	5986.wav	Cough	3.9865038	4.9941926
43350	5986.wav	Cry	4.9821043	10.0
43351	5986.wav	RingTone	5.057283	9.314496
43352	13363.wav	Sneeze	3.864177	4.2433915
43353	13363.wav	Thunder	4.851001	6.9715743
43354	13363.wav	Vibrating	4.9192977	7.061298
43355	13363.wav	Yawn	8.361648	10.0
43356	13445.wav	TruckHorn	0.42322683	3.0357032
43357	13445.wav	TruckHorn	1.7343152	4.1285963
43358	13445.wav	TruckHorn	4.2556458	6.1298
43359	3124.wav	Scream	1.0599784	4.7680483
43360	3124.wav	TrainHorn	2.9528444	5.9487324
43361	3124.wav	TruckHorn	3.3730857	4.4735827
43362	3124.wav	Yawn	6.2897906	8.196382
43363	5954.wav	Wiper	2.172648	8.324453
43364	5954.wav	Cat	7.5291257	10.0
43365	8475.wav	Cough	1.692462	5.3556776
43366	8475.wav	Vibrating	2.6525795	3.2202673
43367	8475.wav	Drift	6.791111	7.5044355
43368	8475.wav	Vibrating	7.295659	9.247024
43369	12059.wav	Police	1.6426684	10.0
43370	12059.wav	Door	5.055298	6.256142
43371	12059.wav	Sneeze	7.179675	7.3084116
43372	3081.wav	Cry	2.1926353	10.0
43373	3081.wav	Drink	2.4401193	2.9724321
43374	3081.wav	Dog	4.2235694	10.0
43375	3081.wav	Ambulance	4.3403625	8.347323
43376	3081.wav	Vibrating	5.5015965	6.919631
43377	1179.wav	Vibrating	0.32303685	1.4943293
43378	1179.wav	Vibrating	3.0687835	4.4133973
43379	4103.wav	Car	0.5997224	4.634313
43380	4103.wav	CarHorn	0.6371232	3.4670427
43381	4103.wav	Hit	3.3357832	4.442039
43382	4103.wav	Police	4.249322	6.44062
43383	3550.wav	Police	2.5557644	5.8237553
43384	3550.wav	Car	5.7919145	10.0
43385	3550.wav	Cat	8.989216	9.850264
43386	12134.wav	Speech	0.1541173	6.425143
43387	12134.wav	BoatHorn	3.7265134	7.1799526
43388	12134.wav	Cry	3.8726945	6.5318203
43389	12134.wav	Yawn	5.883843	6.5733633
43390	12134.wav	Drift	6.7668695	8.2423935
43391	934.wav	Police	0.4935259	10.0
43392	934.wav	Cat	3.0280342	4.141797
43393	934.wav	ManipulatingObjects	3.1099708	5.4250064
43394	6204.wav	Speech	0.21999727	0.88766235
43395	6204.wav	Car	2.1923285	10.0
43396	13801.wav	MicrophoneNoise	3.0404754	7.281564
43397	13801.wav	Firefighters	6.430177	10.0
43398	8397.wav	Police	5.2631826	10.0
43399	8397.wav	Police	7.1469445	10.0
43400	8397.wav	Cat	8.747739	9.541311
43401	10345.wav	Motorcyle	0.7985365	5.2031927
43402	10345.wav	Cough	3.7305539	10.0
43403	10345.wav	CarHorn	7.571768	8.013714
43404	10755.wav	Cough	0.9557872	2.6057389
43405	10755.wav	Notifications	2.5450857	5.066862
43406	10755.wav	Cough	5.3488097	5.785787
43407	10755.wav	Police	5.3999567	7.918657
43408	10755.wav	Notifications	7.48597	8.02379
43409	7838.wav	Yawn	3.1083267	3.9568336
43410	7838.wav	Train	5.505287	8.739121
43411	7838.wav	Speech	7.4493084	8.89119
43412	2128.wav	TruckHorn	7.3434668	9.310565
43413	2128.wav	Firefighters	7.463432	9.713384
43414	2128.wav	Sneeze	9.739447	9.914887
43415	13330.wav	Door	1.398018	1.9078243
43416	13330.wav	Notifications	1.6130116	3.4833586
43417	13330.wav	TruckHorn	1.8725312	3.2513201
43418	13330.wav	TrainHorn	3.2678308	6.655959
43419	13330.wav	CarHorn	5.312827	10.0
43420	14883.wav	Sneeze	1.7765434	2.2120497
43421	14883.wav	Dog	3.198332	3.9427347
43422	14883.wav	TrainHorn	5.2577724	7.4604297
43423	14883.wav	Sneeze	9.182922	9.596102
43424	9655.wav	Ambulance	1.3524321	8.273097
43425	9655.wav	Notifications	2.899635	10.0
43426	9655.wav	Cat	7.714726	8.972339
43427	9655.wav	BoatHorn	8.065203	10.0
43428	5474.wav	CarHorn	3.853664	4.460476
43429	5474.wav	Cat	5.3640523	6.3420615
43430	5474.wav	Wiper	5.5011883	9.651357
43431	5474.wav	Motorcyle	6.714074	10.0
43432	8021.wav	TrainHorn	0.45850968	2.4851985
43433	8021.wav	Window	3.2115436	7.019834
43434	8021.wav	Laughter	4.6836424	5.5561275
43435	5115.wav	Thunder	2.4115763	10.0
43436	5115.wav	CarHorn	6.550073	10.0
43437	5115.wav	Notifications	6.6063375	8.441469
43438	5115.wav	TrainHorn	7.528212	10.0
43439	10599.wav	Firefighters	0.72085893	6.045523
43440	10599.wav	TruckHorn	1.0892636	3.584797
43441	10599.wav	Truck	2.4069498	8.834792
43442	10599.wav	Scream	6.7054243	8.085248
43443	7271.wav	Dog	1.2922083	1.5583631
43444	7271.wav	Firefighters	1.3796453	9.670852
43445	7271.wav	CarHorn	3.8651822	5.6860065
43446	7271.wav	Vibrating	8.889061	10.0
43447	6170.wav	TrainHorn	0.0698325	3.1493225
43448	6170.wav	WarningBeeps	1.244809	2.2625525
43449	6170.wav	TrainHorn	5.417543	9.59159
43450	6170.wav	Yawn	5.6994734	8.527663
43451	6170.wav	Crash	6.809936	7.7572494
43452	493.wav	Train	2.3116455	3.542826
43453	493.wav	Ambulance	2.9424531	10.0
43454	493.wav	TrainHorn	4.784903	8.18362
43455	493.wav	Yawn	7.356921	8.048121
43456	124.wav	Firefighters	4.5949883	7.093975
43457	124.wav	CarHorn	5.4910183	10.0
43458	124.wav	CarHorn	7.0567417	7.898522
43459	124.wav	Sneeze	9.201149	9.881581
43460	9308.wav	Drink	1.7029521	2.127391
43461	9308.wav	Music	3.0786226	5.311066
43462	9308.wav	Notifications	4.6018434	8.09549
43463	9308.wav	Speech	7.109353	8.0045185
43464	9308.wav	Cat	8.925136	10.0
43465	9145.wav	Firefighters	1.3018701	5.8507
43466	9145.wav	Hit	4.708482	5.24209
43467	9145.wav	Train	5.177135	7.260679
43468	7417.wav	Scream	5.393392	7.340868
43469	7417.wav	Sneeze	8.579248	9.082256
43470	7417.wav	Notifications	9.579408	10.0
43471	2274.wav	RingTone	2.0130076	10.0
43472	2274.wav	Yawn	2.235351	3.260271
43473	2274.wav	CarHorn	2.8274271	3.5715804
43474	2274.wav	Cough	3.057058	3.2597241
43475	4096.wav	Cry	2.0880978	10.0
43476	4096.wav	Sing	2.4490185	10.0
43477	4096.wav	RingTone	3.380169	7.5574627
43478	11198.wav	MicrophoneNoise	0.015767245	7.6370344
43479	11198.wav	Helicopter	1.5601012	10.0
43480	11198.wav	Ambulance	5.797588	10.0
43481	11198.wav	Cat	6.025643	6.7801814
43482	11198.wav	TruckHorn	7.2681885	9.238844
43483	6108.wav	Truck	1.3957074	10.0
43484	6108.wav	Cat	2.3767426	2.6593661
43485	6108.wav	Speech	3.462353	4.6504445
43486	6108.wav	Sneeze	5.3143306	5.586798
43487	6108.wav	Cough	7.432156	8.851006
43488	12581.wav	MicrophoneNoise	2.6468349	4.760602
43489	12581.wav	Cat	7.095705	7.6070013
43490	7954.wav	Police	1.1974884	3.3373578
43491	7954.wav	Cat	6.4740314	7.0848203
43492	10600.wav	Notifications	2.808034	3.3247569
43493	10600.wav	CarHorn	4.0600615	7.6344123
43494	10600.wav	Music	6.2624	10.0
43495	10600.wav	Vibrating	8.615155	9.232497
43496	2483.wav	Car	0.86455655	4.7503104
43497	2483.wav	Cry	3.184996	5.5134573
43498	2483.wav	Firefighters	3.2913885	10.0
43499	2483.wav	Cat	8.449206	10.0
43500	11496.wav	Vibrating	1.6405963	4.133027
43501	11496.wav	ManipulatingObjects	2.4655294	10.0
43502	11496.wav	CarHorn	3.8285642	4.942359
43503	11496.wav	Sneeze	6.1085167	6.8183904
43504	11496.wav	Drink	7.874871	8.483013
43505	6731.wav	Firefighters	0.912408	10.0
43506	6731.wav	Sing	0.9346998	10.0
43507	6731.wav	Vibrating	1.162152	3.2709067
43508	12203.wav	Cry	2.1013482	3.5402625
43509	12203.wav	Scream	5.563182	6.6585245
43510	12203.wav	Cat	8.9502	10.0
43511	5297.wav	Cry	1.5484303	6.255442
43512	5297.wav	Cry	1.7072077	10.0
43513	5297.wav	ManipulatingObjects	3.8097355	6.787472
43514	1408.wav	Dog	2.857493	3.1005414
43515	1408.wav	TrainHorn	3.210824	7.7608714
43516	1408.wav	RingTone	5.4379926	10.0
43517	1408.wav	Speech	5.5011883	7.634706
43518	1408.wav	BoatHorn	6.880969	8.7068815
43519	3395.wav	Ambulance	1.9310766	10.0
43520	3395.wav	BoatHorn	3.326787	5.1419444
43521	3395.wav	Wiper	4.868052	10.0
43522	3395.wav	Cat	9.597741	9.883644
43523	13199.wav	CarHorn	2.5529888	2.9868402
43524	13199.wav	Sneeze	4.9299817	5.832037
43525	13199.wav	TrainHorn	6.3615437	10.0
43526	13199.wav	Ambulance	8.006278	10.0
43527	14675.wav	Truck	0.4801709	2.3735137
43528	14675.wav	Cat	8.327646	10.0
43529	3074.wav	Yawn	1.3758734	2.1559553
43530	3074.wav	Firefighters	2.6430268	9.349728
43531	3074.wav	Sneeze	3.3064494	3.7575564
43532	3074.wav	Speech	5.5005736	6.8085027
43533	3074.wav	Firefighters	7.0896463	10.0
43534	2042.wav	Train	0.47181815	10.0
43535	2042.wav	Car	4.1615787	9.518442
43536	2042.wav	Vibrating	7.26539	9.215259
43537	12696.wav	Cat	0.37674996	1.0962905
43538	12696.wav	Cry	1.4742289	9.457634
43539	12696.wav	Cough	3.4025755	10.0
43540	12696.wav	Yawn	5.3518634	7.585583
43541	7455.wav	Laughter	1.0480227	2.791034
43542	7455.wav	Airplane	4.6004786	6.7030506
43543	7455.wav	BoatHorn	5.879809	7.045514
43544	1392.wav	CarHorn	2.582444	6.711251
43545	1392.wav	Train	6.034311	8.9656515
43546	12831.wav	RingTone	1.3252652	10.0
43547	12831.wav	Motorcyle	3.4990492	10.0
43548	12831.wav	RingTone	5.0380707	10.0
43549	12831.wav	Scream	8.036661	10.0
43550	426.wav	Speech	3.1536698	3.7721999
43551	426.wav	Police	3.7356274	8.233495
43552	426.wav	Notifications	5.6940904	6.243779
43553	426.wav	Airplane	7.937379	9.970666
43554	13742.wav	Ambulance	1.3976812	8.571867
43555	13742.wav	Motorcyle	3.3737082	7.7862773
43556	13742.wav	Hail	4.0083065	5.717924
43557	13742.wav	Dog	5.9334683	8.564838
43558	13742.wav	CarHorn	8.842328	10.0
43559	14116.wav	Ignition	5.0466523	10.0
43560	14116.wav	Cough	8.462434	9.885405
43561	8583.wav	RingTone	4.9282064	9.684738
43562	8583.wav	TruckHorn	5.275588	7.567127
43563	8583.wav	TruckHorn	6.2045836	9.191495
43564	7030.wav	Scream	2.6128848	4.151676
43565	7030.wav	Speech	4.9823775	5.413931
43566	3822.wav	TruckHorn	2.7531674	4.787297
43567	3822.wav	Motorcyle	7.1342697	7.9095182
43568	4764.wav	Dog	4.9847665	5.279368
43569	4764.wav	TruckHorn	8.314717	10.0
43570	6043.wav	Cry	3.8934848	10.0
43571	6043.wav	Firefighters	4.5558877	9.18195
43572	6043.wav	Airplane	7.5277243	9.844765
43573	1616.wav	Ambulance	5.792832	10.0
43574	1616.wav	Music	6.572095	6.5855355
43575	1616.wav	TrainHorn	6.9074054	10.0
43576	1616.wav	BoatHorn	6.914047	10.0
43577	897.wav	RingTone	2.8651366	10.0
43578	897.wav	ManipulatingObjects	4.738834	10.0
43579	13263.wav	Vibrating	5.3586035	6.669521
43580	13263.wav	BoatHorn	5.5658045	6.8174644
43581	13263.wav	Laughter	6.289503	10.0
43582	13263.wav	Cat	8.659351	10.0
43583	6402.wav	Police	1.9979681	10.0
43584	6402.wav	Yawn	3.4107344	4.2319407
43585	6402.wav	Thunder	3.6434963	4.7294116
43586	6402.wav	Cry	5.903916	10.0
43587	13854.wav	Speech	5.484088	7.454684
43588	13854.wav	Police	6.9545083	10.0
43589	13854.wav	Speech	8.901414	9.611396
43590	4508.wav	Helicopter	1.6842523	3.5411146
43591	4508.wav	Cry	3.6204274	9.49739
43592	4508.wav	TruckHorn	3.640112	5.2808623
43593	13888.wav	Cough	5.9597554	6.9198656
43594	13888.wav	Yawn	7.971725	10.0
43595	13888.wav	Sneeze	8.191738	8.871309
43596	13888.wav	Hail	8.283293	9.533081
43597	6098.wav	Laughter	0.21891437	3.1837862
43598	6098.wav	Firefighters	4.4984574	5.6515403
43599	6098.wav	TrainHorn	5.3594527	10.0
43600	6098.wav	Car	6.2919593	9.344705
43601	5948.wav	Ambulance	1.0174859	10.0
43602	5948.wav	Motorcyle	1.8451223	9.067581
43603	5948.wav	Speech	2.0151157	3.190543
43604	5948.wav	Cat	5.3159037	6.201547
43605	5948.wav	Yawn	7.874807	8.714918
43606	8925.wav	Dog	0.049664155	5.7563877
43607	8925.wav	ManipulatingObjects	0.113686696	10.0
43608	8925.wav	BoatHorn	4.0595655	5.445628
43609	8925.wav	Dog	5.555628	5.714755
43610	8925.wav	Ambulance	6.499119	10.0
43611	4926.wav	Hit	0.16884926	0.8709886
43612	4926.wav	Speech	1.2851967	3.6291666
43613	4926.wav	Vibrating	3.8886933	6.3892603
43614	4926.wav	Ambulance	5.045651	7.099398
43615	4926.wav	Sneeze	7.6994033	7.925027
43616	14069.wav	Window	1.0617856	2.0029461
43617	14069.wav	Yawn	1.4511243	3.4780157
43618	14069.wav	RingTone	3.7653205	9.481191
43619	14069.wav	Yawn	5.143894	7.776203
43620	14069.wav	RingTone	6.761601	10.0
43621	490.wav	Firefighters	1.1684886	6.1186247
43622	490.wav	TruckHorn	3.0039952	4.3692846
43623	11068.wav	Vibrating	0.41052955	2.310964
43624	11068.wav	Ambulance	0.96821105	8.326329
43625	11068.wav	Ignition	1.0419573	3.6058192
43626	9907.wav	Hail	3.6813247	10.0
43627	9907.wav	TrainHorn	3.715695	5.497241
43628	9907.wav	Police	5.7407336	8.827475
43629	9907.wav	Train	7.1073184	9.862406
43630	2926.wav	Cry	4.8713636	6.246941
43631	2926.wav	Cry	5.559265	7.1764784
43632	2926.wav	Ambulance	7.964934	9.116112
43633	12463.wav	Notifications	3.5672622	4.0331273
43634	12463.wav	Music	5.424621	7.1713924
43635	5392.wav	Drink	4.1739564	4.800581
43636	5392.wav	Truck	4.9255533	10.0
43637	5392.wav	Notifications	5.5866685	6.161176
43638	2716.wav	Firefighters	3.7860177	8.263309
43639	2716.wav	Cry	4.207852	10.0
43640	9197.wav	Cough	0.94191897	1.596978
43641	9197.wav	BoatHorn	1.0687978	10.0
43642	9197.wav	Firefighters	1.6638105	6.038611
43643	9197.wav	Helicopter	2.834912	10.0
43644	10456.wav	Dog	4.1417637	5.0943265
43645	10456.wav	TrainHorn	4.942359	8.572351
43646	10456.wav	Window	5.1648736	10.0
