old_filename,new_filename,event_label,onset,offset,output_path
5752.wav,5752_BoatHorn_43263.wav,BoatHorn,1.8346602,8.042249,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5752_BoatHorn_43263.wav
5752.wav,5752_Ignition_43264.wav,Ignition,5.362289,9.124376,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5752_Ignition_43264.wav
5752.wav,5752_TruckHorn_43265.wav,TruckHorn,6.0390325,7.829664,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5752_TruckHorn_43265.wav
5752.wav,5752_BoatHorn_43266.wav,BoatHorn,6.4846616,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5752_BoatHorn_43266.wav
5752.wav,5752_Yawn_43267.wav,Yawn,8.549792,9.40804,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5752_Yawn_43267.wav
8092.wav,8092_BoatHorn_43270.wav,BoatHorn,1.108132,9.322254,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8092_BoatHorn_43270.wav
8092.wav,8092_TruckHorn_43271.wav,TruckHorn,2.0554287,4.28425,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8092_TruckHorn_43271.wav
13368.wav,13368_Cat_43272.wav,Cat,0.122046955,1.0463771,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13368_Cat_43272.wav
13368.wav,13368_Cough_43273.wav,Cough,5.958877,7.347833,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13368_Cough_43273.wav
7883.wav,7883_Firefighters_43274.wav,Firefighters,0.22281937,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7883_Firefighters_43274.wav
7883.wav,7883_Motorcyle_43275.wav,Motorcyle,4.71089,9.314976,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7883_Motorcyle_43275.wav
7883.wav,7883_Notifications_43276.wav,Notifications,4.861356,5.572045,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7883_Notifications_43276.wav
10901.wav,10901_Helicopter_43279.wav,Helicopter,2.6314456,4.8231993,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10901_Helicopter_43279.wav
10901.wav,10901_Dog_43280.wav,Dog,5.6136365,5.9250636,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10901_Dog_43280.wav
1534.wav,1534_Hail_43281.wav,Hail,1.2918514,3.6211178,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1534_Hail_43281.wav
1534.wav,1534_Cough_43282.wav,Cough,2.3227475,2.6954353,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1534_Cough_43282.wav
1534.wav,1534_TrainHorn_43283.wav,TrainHorn,6.7050433,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/1534_TrainHorn_43283.wav
11452.wav,11452_Thunder_43284.wav,Thunder,0.65370196,1.8894936,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11452_Thunder_43284.wav
11452.wav,11452_Notifications_43285.wav,Notifications,1.3533608,1.6828309,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11452_Notifications_43285.wav
11452.wav,11452_Dog_43286.wav,Dog,3.6741645,4.6287503,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11452_Dog_43286.wav
11452.wav,11452_Police_43287.wav,Police,4.8217783,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11452_Police_43287.wav
11452.wav,11452_Helicopter_43288.wav,Helicopter,8.189665,9.916462,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11452_Helicopter_43288.wav
4174.wav,4174_TruckHorn_43289.wav,TruckHorn,1.714278,3.9842207,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4174_TruckHorn_43289.wav
4174.wav,4174_Firefighters_43290.wav,Firefighters,3.4357162,6.484796,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4174_Firefighters_43290.wav
6737.wav,6737_Cough_43291.wav,Cough,0.61635864,1.8084965,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6737_Cough_43291.wav
6737.wav,6737_Rain_43292.wav,Rain,3.5330176,8.271822,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6737_Rain_43292.wav
6737.wav,6737_Yawn_43293.wav,Yawn,3.932375,5.21049,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6737_Yawn_43293.wav
6737.wav,6737_Dog_43294.wav,Dog,4.177812,4.7028003,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6737_Dog_43294.wav
6737.wav,6737_Cough_43295.wav,Cough,6.0070367,7.4799476,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6737_Cough_43295.wav
4286.wav,4286_Motorcyle_43298.wav,Motorcyle,3.4453862,9.14778,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4286_Motorcyle_43298.wav
8315.wav,8315_Police_43300.wav,Police,0.0,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8315_Police_43300.wav
8315.wav,8315_CarHorn_43302.wav,CarHorn,4.6384053,5.0214734,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8315_CarHorn_43302.wav
12656.wav,12656_TruckHorn_43304.wav,TruckHorn,7.0068126,8.905585,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12656_TruckHorn_43304.wav
6157.wav,6157_CarHorn_43306.wav,CarHorn,1.4147806,1.6079617,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6157_CarHorn_43306.wav
6157.wav,6157_TrainHorn_43307.wav,TrainHorn,2.0436769,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6157_TrainHorn_43307.wav
6157.wav,6157_RingTone_43308.wav,RingTone,2.6076856,5.889022,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6157_RingTone_43308.wav
5241.wav,5241_Yawn_43311.wav,Yawn,5.011746,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5241_Yawn_43311.wav
14613.wav,14613_Helicopter_43312.wav,Helicopter,1.6062648,3.4673626,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14613_Helicopter_43312.wav
14613.wav,14613_Ambulance_43313.wav,Ambulance,4.1999216,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14613_Ambulance_43313.wav
14613.wav,14613_BoatHorn_43314.wav,BoatHorn,5.681085,7.832632,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14613_BoatHorn_43314.wav
8871.wav,8871_Door_43315.wav,Door,2.3013246,2.8460534,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8871_Door_43315.wav
8871.wav,8871_Rain_43316.wav,Rain,5.038851,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8871_Rain_43316.wav
8871.wav,8871_BoatHorn_43317.wav,BoatHorn,8.924157,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8871_BoatHorn_43317.wav
12577.wav,12577_BoatHorn_43321.wav,BoatHorn,6.634575,9.618087,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12577_BoatHorn_43321.wav
12577.wav,12577_Car_43322.wav,Car,7.292634,9.306137,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12577_Car_43322.wav
8684.wav,8684_WarningBeeps_43324.wav,WarningBeeps,4.0221,8.391022,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8684_WarningBeeps_43324.wav
7810.wav,7810_Yawn_43326.wav,Yawn,5.1187735,6.221628,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7810_Yawn_43326.wav
7810.wav,7810_Firefighters_43327.wav,Firefighters,5.167309,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7810_Firefighters_43327.wav
7810.wav,7810_Yawn_43328.wav,Yawn,7.87912,9.468425,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7810_Yawn_43328.wav
10447.wav,10447_Hail_43330.wav,Hail,2.7024198,4.0424833,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10447_Hail_43330.wav
10447.wav,10447_Firefighters_43331.wav,Firefighters,3.3484807,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10447_Firefighters_43331.wav
10447.wav,10447_BoatHorn_43332.wav,BoatHorn,4.264442,7.3367605,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10447_BoatHorn_43332.wav
2661.wav,2661_Car_43333.wav,Car,1.1789914,7.7416267,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2661_Car_43333.wav
2661.wav,2661_Cat_43334.wav,Cat,2.8321288,9.729093,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2661_Cat_43334.wav
7694.wav,7694_BoatHorn_43336.wav,BoatHorn,0.77404445,8.044774,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7694_BoatHorn_43336.wav
5743.wav,5743_Cat_43339.wav,Cat,1.0902772,1.7165692,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5743_Cat_43339.wav
10163.wav,10163_Ambulance_43343.wav,Ambulance,0.57565457,3.4949572,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10163_Ambulance_43343.wav
10163.wav,10163_Cry_43344.wav,Cry,2.433645,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10163_Cry_43344.wav
10163.wav,10163_Police_43345.wav,Police,5.0936985,7.0865765,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10163_Police_43345.wav
10163.wav,10163_TruckHorn_43346.wav,TruckHorn,6.165784,7.4924965,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10163_TruckHorn_43346.wav
5986.wav,5986_Firefighters_43347.wav,Firefighters,0.0,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5986_Firefighters_43347.wav
5986.wav,5986_Cough_43349.wav,Cough,3.9865038,4.9941926,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5986_Cough_43349.wav
5986.wav,5986_Cry_43350.wav,Cry,4.9821043,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5986_Cry_43350.wav
5986.wav,5986_RingTone_43351.wav,RingTone,5.057283,9.314496,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5986_RingTone_43351.wav
13363.wav,13363_Thunder_43353.wav,Thunder,4.851001,6.9715743,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13363_Thunder_43353.wav
13363.wav,13363_Yawn_43355.wav,Yawn,8.361648,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13363_Yawn_43355.wav
13445.wav,13445_TruckHorn_43356.wav,TruckHorn,0.42322683,3.0357032,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13445_TruckHorn_43356.wav
13445.wav,13445_TruckHorn_43357.wav,TruckHorn,1.7343152,4.1285963,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13445_TruckHorn_43357.wav
13445.wav,13445_TruckHorn_43358.wav,TruckHorn,4.2556458,6.1298,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13445_TruckHorn_43358.wav
3124.wav,3124_Scream_43359.wav,Scream,1.0599784,4.7680483,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3124_Scream_43359.wav
3124.wav,3124_TrainHorn_43360.wav,TrainHorn,2.9528444,5.9487324,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3124_TrainHorn_43360.wav
3124.wav,3124_TruckHorn_43361.wav,TruckHorn,3.3730857,4.4735827,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3124_TruckHorn_43361.wav
3124.wav,3124_Yawn_43362.wav,Yawn,6.2897906,8.196382,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3124_Yawn_43362.wav
5954.wav,5954_Cat_43364.wav,Cat,7.5291257,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5954_Cat_43364.wav
8475.wav,8475_Cough_43365.wav,Cough,1.692462,5.3556776,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8475_Cough_43365.wav
8475.wav,8475_Drift_43367.wav,Drift,6.791111,7.5044355,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8475_Drift_43367.wav
12059.wav,12059_Police_43369.wav,Police,1.6426684,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12059_Police_43369.wav
12059.wav,12059_Door_43370.wav,Door,5.055298,6.256142,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12059_Door_43370.wav
3081.wav,3081_Cry_43372.wav,Cry,2.1926353,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3081_Cry_43372.wav
3081.wav,3081_Dog_43374.wav,Dog,4.2235694,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3081_Dog_43374.wav
3081.wav,3081_Ambulance_43375.wav,Ambulance,4.3403625,8.347323,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3081_Ambulance_43375.wav
4103.wav,4103_Car_43379.wav,Car,0.5997224,4.634313,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4103_Car_43379.wav
4103.wav,4103_CarHorn_43380.wav,CarHorn,0.6371232,3.4670427,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4103_CarHorn_43380.wav
4103.wav,4103_Hit_43381.wav,Hit,3.3357832,4.442039,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4103_Hit_43381.wav
4103.wav,4103_Police_43382.wav,Police,4.249322,6.44062,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4103_Police_43382.wav
3550.wav,3550_Police_43383.wav,Police,2.5557644,5.8237553,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3550_Police_43383.wav
3550.wav,3550_Car_43384.wav,Car,5.7919145,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3550_Car_43384.wav
3550.wav,3550_Cat_43385.wav,Cat,8.989216,9.850264,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/3550_Cat_43385.wav
12134.wav,12134_BoatHorn_43387.wav,BoatHorn,3.7265134,7.1799526,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12134_BoatHorn_43387.wav
12134.wav,12134_Cry_43388.wav,Cry,3.8726945,6.5318203,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12134_Cry_43388.wav
12134.wav,12134_Yawn_43389.wav,Yawn,5.883843,6.5733633,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12134_Yawn_43389.wav
12134.wav,12134_Drift_43390.wav,Drift,6.7668695,8.2423935,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/12134_Drift_43390.wav
934.wav,934_Police_43391.wav,Police,0.4935259,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/934_Police_43391.wav
934.wav,934_Cat_43392.wav,Cat,3.0280342,4.141797,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/934_Cat_43392.wav
934.wav,934_ManipulatingObjects_43393.wav,ManipulatingObjects,3.1099708,5.4250064,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/934_ManipulatingObjects_43393.wav
6204.wav,6204_Car_43395.wav,Car,2.1923285,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6204_Car_43395.wav
13801.wav,13801_Firefighters_43397.wav,Firefighters,6.430177,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13801_Firefighters_43397.wav
8397.wav,8397_Police_43398.wav,Police,5.2631826,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8397_Police_43398.wav
8397.wav,8397_Police_43399.wav,Police,7.1469445,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8397_Police_43399.wav
8397.wav,8397_Cat_43400.wav,Cat,8.747739,9.541311,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8397_Cat_43400.wav
10345.wav,10345_Motorcyle_43401.wav,Motorcyle,0.7985365,5.2031927,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10345_Motorcyle_43401.wav
10345.wav,10345_Cough_43402.wav,Cough,3.7305539,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10345_Cough_43402.wav
10345.wav,10345_CarHorn_43403.wav,CarHorn,7.571768,8.013714,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10345_CarHorn_43403.wav
10755.wav,10755_Cough_43404.wav,Cough,0.9557872,2.6057389,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10755_Cough_43404.wav
10755.wav,10755_Notifications_43405.wav,Notifications,2.5450857,5.066862,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10755_Notifications_43405.wav
10755.wav,10755_Cough_43406.wav,Cough,5.3488097,5.785787,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10755_Cough_43406.wav
10755.wav,10755_Police_43407.wav,Police,5.3999567,7.918657,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10755_Police_43407.wav
10755.wav,10755_Notifications_43408.wav,Notifications,7.48597,8.02379,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10755_Notifications_43408.wav
7838.wav,7838_Yawn_43409.wav,Yawn,3.1083267,3.9568336,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7838_Yawn_43409.wav
7838.wav,7838_Train_43410.wav,Train,5.505287,8.739121,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7838_Train_43410.wav
2128.wav,2128_TruckHorn_43412.wav,TruckHorn,7.3434668,9.310565,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2128_TruckHorn_43412.wav
2128.wav,2128_Firefighters_43413.wav,Firefighters,7.463432,9.713384,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2128_Firefighters_43413.wav
13330.wav,13330_Door_43415.wav,Door,1.398018,1.9078243,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13330_Door_43415.wav
13330.wav,13330_Notifications_43416.wav,Notifications,1.6130116,3.4833586,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13330_Notifications_43416.wav
13330.wav,13330_TruckHorn_43417.wav,TruckHorn,1.8725312,3.2513201,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13330_TruckHorn_43417.wav
13330.wav,13330_TrainHorn_43418.wav,TrainHorn,3.2678308,6.655959,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13330_TrainHorn_43418.wav
13330.wav,13330_CarHorn_43419.wav,CarHorn,5.312827,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/13330_CarHorn_43419.wav
14883.wav,14883_Dog_43421.wav,Dog,3.198332,3.9427347,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14883_Dog_43421.wav
14883.wav,14883_TrainHorn_43422.wav,TrainHorn,5.2577724,7.4604297,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/14883_TrainHorn_43422.wav
9655.wav,9655_Ambulance_43424.wav,Ambulance,1.3524321,8.273097,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9655_Ambulance_43424.wav
9655.wav,9655_Notifications_43425.wav,Notifications,2.899635,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9655_Notifications_43425.wav
9655.wav,9655_Cat_43426.wav,Cat,7.714726,8.972339,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9655_Cat_43426.wav
9655.wav,9655_BoatHorn_43427.wav,BoatHorn,8.065203,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9655_BoatHorn_43427.wav
5474.wav,5474_CarHorn_43428.wav,CarHorn,3.853664,4.460476,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5474_CarHorn_43428.wav
5474.wav,5474_Cat_43429.wav,Cat,5.3640523,6.3420615,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5474_Cat_43429.wav
5474.wav,5474_Motorcyle_43431.wav,Motorcyle,6.714074,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5474_Motorcyle_43431.wav
8021.wav,8021_TrainHorn_43432.wav,TrainHorn,0.45850968,2.4851985,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8021_TrainHorn_43432.wav
8021.wav,8021_Window_43433.wav,Window,3.2115436,7.019834,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/8021_Window_43433.wav
5115.wav,5115_Thunder_43435.wav,Thunder,2.4115763,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5115_Thunder_43435.wav
5115.wav,5115_CarHorn_43436.wav,CarHorn,6.550073,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5115_CarHorn_43436.wav
5115.wav,5115_Notifications_43437.wav,Notifications,6.6063375,8.441469,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5115_Notifications_43437.wav
5115.wav,5115_TrainHorn_43438.wav,TrainHorn,7.528212,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/5115_TrainHorn_43438.wav
10599.wav,10599_Firefighters_43439.wav,Firefighters,0.72085893,6.045523,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10599_Firefighters_43439.wav
10599.wav,10599_TruckHorn_43440.wav,TruckHorn,1.0892636,3.584797,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10599_TruckHorn_43440.wav
10599.wav,10599_Truck_43441.wav,Truck,2.4069498,8.834792,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10599_Truck_43441.wav
10599.wav,10599_Scream_43442.wav,Scream,6.7054243,8.085248,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/10599_Scream_43442.wav
7271.wav,7271_Dog_43443.wav,Dog,1.2922083,1.5583631,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7271_Dog_43443.wav
7271.wav,7271_Firefighters_43444.wav,Firefighters,1.3796453,9.670852,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7271_Firefighters_43444.wav
7271.wav,7271_CarHorn_43445.wav,CarHorn,3.8651822,5.6860065,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7271_CarHorn_43445.wav
6170.wav,6170_TrainHorn_43447.wav,TrainHorn,0.0698325,3.1493225,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6170_TrainHorn_43447.wav
6170.wav,6170_WarningBeeps_43448.wav,WarningBeeps,1.244809,2.2625525,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6170_WarningBeeps_43448.wav
6170.wav,6170_TrainHorn_43449.wav,TrainHorn,5.417543,9.59159,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6170_TrainHorn_43449.wav
6170.wav,6170_Yawn_43450.wav,Yawn,5.6994734,8.527663,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6170_Yawn_43450.wav
6170.wav,6170_Crash_43451.wav,Crash,6.809936,7.7572494,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/6170_Crash_43451.wav
493.wav,493_Train_43452.wav,Train,2.3116455,3.542826,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/493_Train_43452.wav
493.wav,493_Ambulance_43453.wav,Ambulance,2.9424531,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/493_Ambulance_43453.wav
493.wav,493_TrainHorn_43454.wav,TrainHorn,4.784903,8.18362,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/493_TrainHorn_43454.wav
493.wav,493_Yawn_43455.wav,Yawn,7.356921,8.048121,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/493_Yawn_43455.wav
124.wav,124_Firefighters_43456.wav,Firefighters,4.5949883,7.093975,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/124_Firefighters_43456.wav
124.wav,124_CarHorn_43457.wav,CarHorn,5.4910183,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/124_CarHorn_43457.wav
124.wav,124_CarHorn_43458.wav,CarHorn,7.0567417,7.898522,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/124_CarHorn_43458.wav
9308.wav,9308_Notifications_43462.wav,Notifications,4.6018434,8.09549,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9308_Notifications_43462.wav
9308.wav,9308_Cat_43464.wav,Cat,8.925136,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9308_Cat_43464.wav
9145.wav,9145_Firefighters_43465.wav,Firefighters,1.3018701,5.8507,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9145_Firefighters_43465.wav
9145.wav,9145_Hit_43466.wav,Hit,4.708482,5.24209,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9145_Hit_43466.wav
9145.wav,9145_Train_43467.wav,Train,5.177135,7.260679,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/9145_Train_43467.wav
7417.wav,7417_Scream_43468.wav,Scream,5.393392,7.340868,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7417_Scream_43468.wav
7417.wav,7417_Notifications_43470.wav,Notifications,9.579408,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/7417_Notifications_43470.wav
2274.wav,2274_RingTone_43471.wav,RingTone,2.0130076,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2274_RingTone_43471.wav
2274.wav,2274_Yawn_43472.wav,Yawn,2.235351,3.260271,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2274_Yawn_43472.wav
2274.wav,2274_CarHorn_43473.wav,CarHorn,2.8274271,3.5715804,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2274_CarHorn_43473.wav
2274.wav,2274_Cough_43474.wav,Cough,3.057058,3.2597241,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/2274_Cough_43474.wav
4096.wav,4096_Cry_43475.wav,Cry,2.0880978,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4096_Cry_43475.wav
4096.wav,4096_RingTone_43477.wav,RingTone,3.380169,7.5574627,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/4096_RingTone_43477.wav
11198.wav,11198_Helicopter_43479.wav,Helicopter,1.5601012,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11198_Helicopter_43479.wav
11198.wav,11198_Ambulance_43480.wav,Ambulance,5.797588,10.0,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11198_Ambulance_43480.wav
11198.wav,11198_Cat_43481.wav,Cat,6.025643,6.7801814,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11198_Cat_43481.wav
11198.wav,11198_TruckHorn_43482.wav,TruckHorn,7.2681885,9.238844,/home/andres/Documentos/proyecto4geeks/data/raw/driver_safety/train/11198_TruckHorn_43482.wav
